.FEC...GC.DBAA..BAA.	DU,BL,AL
BD..EB.AACFGAAC.....	AD,GU,AL
BE..CBDF.C...AA..GAA	GL,AL,GL,AL
DF..CB.EGCB..AA...AA	AL,AL
BD.E.BFG.CAA..CAA...	AR
.D.EC.G..C.BAA.FBAA.	GR,BU,BL,AL
BDEG.BF...AAC..AAC..	CR,AR
BD.ECB.F.C..GAA...AA	FU,GU,AL,AL
BD...BFEC.AA.C.AA.G.	AR
BD.E.BFG..AA.C.AA.C.	AR
DGEC..F.C.B.AA.B.AA.	AL
BD..EB.FC.AAGC.AA...	FU,GU,AR
B.DECBF..CAA.G.AA...	AR
..DEC...GCBFAA.B.AA.	FU,AL
BDE..BF.C.AA.C.AAG..	GR,AR
.DEC.B.GC.B.AA..FAA.	FL,AL
D..GE..AA.B.AACBF..C	AD,BU,FL,AL
B.DC.BFEC.AAG..AA...	GR,AR
DFE.C.G..CB..AAB..AA	AL,AL
B.E..B....AADFCAAG.C	DU,GR,AR
BDE.CB..GCF..AA...AA	AL,AL
BD..GBF..EAAC..AAC..	CR,AR
BDE..BF..CAAG.CAA...	GU,AR
BDE..BF..CAAG.CAA...	GU,AR
...ECBDG.CBFAA...AA.	BU,FL,AL
BDFECB...C...AA..GAA	GU,GU,AL,AL
.D.E...GF..BAAC.BAAC	BL,AL
B..ECBD.GCF..AA...AA	AL,AL
E..C.B.GC.BDAA..FAA.	DU,FL,AL
BDEF.B.G..AA.C.AA.C.	AR
F.D.E.AAG.BAA.CB...C	AD
BDE..BFGC.AA.C.AA...	AR
BDEC.B.FC.AA.G.AA...	AR
BDE.CBFG.C..AA...AA.	AL
BDE..BFGC.AA.C.AA...	AR
B.D.EBFG.C..AAC..AA.	AL
BDE..B.FC.AAGC.AA...	FL,GU,AR
.DEC..FGC..BAA..BAA.	BL,AL
BDEC.B.FC...GAA...AA	FL,GU,AL,AL
..D.CBFE.CBG.AA...AA	BU,GL,AL,AL
BDE.CBF..CAA.G.AA...	AR
.E.GC....CBDFAAB..AA	DU,FU,AL,AL
.D..EF..G.B.AACB.AAC	AL
...EC.D.GCB..AABF.AA	BU,AL,FL,AL
..E.CDFG.CB.AA.B.AA.	AL
B.E..BD.GCAA.FCAA...	AR
BD..CBG.EC.FAA...AA.	FL,AL
BDE..BF..CAAG.CAA...	GU,AR
......DG.EB.AACBFAAC	BU,FL,AL
BDE..B.G.C.FAAC..AA.	FU,AL
.DE.CB.G.CBFAA...AA.	FU,AL
BD.E.BFG.CAA..CAA...	AR
FDGEC....CB.AA.B.AA.	AL
BD...BFEC.AAGC.AA...	EU,GU,AR
BFE.DB...CAA..CAA.G.	AR
B...EBDG...FAAC..AAC	FL,AL
BDE.CBG..C.FAA...AA.	FL,AL
B.GC.B.FCE...AA.D.AA	AL,DL,AL
DF.C.B..C.BE.AA..GAA	EU,GU,GU,AL,AL
D.EC.B..C.BG.AA.F.AA	GU,AL,FL,AL
.D.ECBFG.CB.AA...AA.	AL
B.DE.BF.GCAA..CAA...	AR
.DE.CB...CBFGAA...AA	FU,GU,AL,AL
..D..BAA.EBAAFC..G.C	GR,AD
BDEC.BFGC....AA...AA	AL,AL
.DG.EB...CBFAAC..AA.	FU,AL
D.E.CBFG.CB.AA...AA.	AL
BD.GCBAA.C.AA.E.F...	FL,AD
.DEC.B.GC.B.AA..FAA.	FL,AL
F.DC.GE.C.B.AA.B.AA.	AL
.D.E...AAGB.AACBF..C	AD,BU,FL,AL
B.D.EB..GC.FAAC..AA.	FU,AL
.DEC..FGC..BAA..BAA.	BL,AL
BDE..BFG..AA..CAA..C	AR
B..DEBF.G.AA.C.AA.C.	AR
B.DE.BF.GC..AAC..AA.	AL
.D.EC..G.CB.FAAB..AA	GU,FU,AL,AL
D.C.GF.C..BEAA.B.AA.	EU,AL
BDE..BF.GC..AAC..AA.	AL
BD.ECBFG.C...AA...AA	AL,AL
BD.C.B.EC..F.AAG..AA	FU,AL,AL
...E.FDAA.BGAACB...C	DU,AD,GU,AL
BD.ECBF.GCAA...AA...	AR
.D.EC..G.CBFAA.B.AA.	FU,AL
BD..EBFGC.AA.C.AA...	AR
D.EC.F.GC.B..AAB..AA	AL,AL
BD.ECBFG.C...AA...AA	AL,AL
BDE.CB.G.C.F.AA...AA	FU,AL,AL
..EC..FGC.DB.AA.B.AA	DU,BL,AL,AL
BDE.CBFG.CAA...AA...	AR
.DE..FBG.C.BAAC..AA.	DL,BU,AL
BFDE.B.G..AA.C.AA.C.	AR
.DE..BFG.CB.AAC..AA.	AL
B.EG.BDFC.AA.C.AA...	AR
.FE.CD..GCB.AA.B.AA.	AL
BD.EGBAA.C.AAFC.....	AD
BD..EBF..GAA..CAA..C	AR
BDEC.BF.C.AAG..AA...	GU,AR
B.E.CBD..CAAF..AA.G.	FU,AR
B..ECBDF.CAA..GAA...	AR
BDE..BF.GC..AAC..AA.	AL
..E.CDGAAC.BAA.FB...	AD,GR,BU,BU,AL
BDE.CBF..CAA...AAG..	GR,AR
BDEC.B.FC.AA...AAG..	GR,AR
DFEC.B.GC.B.AA...AA.	AL
..GEC....CFB.AADB.AA	BU,BU,AL,AL
...G.E.AACBDAACB.F..	DU,DU,AL,FR,AD
BD.ECBF.GC..AA...AA.	AL
BFD.EB....AA..CAAG.C	GR,AR
GE...B.D.CB.AAC.FAA.	FL,AL
.DE.C...GCBFAA.B.AA.	FU,AL
BDE..BFG..AA..CAA..C	AR
.DE.CB.G.CBFAA...AA.	FU,AL
.DE.CB.G.CBFAA...AA.	FU,AL
BDEC.BF.C.AAG..AA...	GU,AR
BD.ECBF..CAAG..AA...	GU,AR
.DE.CB.G.CBFAA...AA.	FU,AL
B..ECBDG.C.F.AA...AA	FL,AL,AL
BD.ECBF.GCAA...AA...	AR
DG.C...EC.BFAA.B.AA.	FU,AL
.BDE..B..FAAGC.AA.C.	GU,AR
BDE..BFG..AA..CAA..C	AR
B.FG.B.DC.AA.CEAA...	AR
.DE.CBFG.CB..AA...AA	AL,AL
B.DE.BF...AA.GCAA..C	AR
D.EC.B.GC.BFAA...AA.	FU,AL
BDFE.B.G.C..AAC..AA.	AL
BDE..BF.GCAA..CAA...	AR
BDE..BFGC.AA.C.AA...	AR
B.D..BFE..AA..CAAG.C	GR,AR
B.DC.BFEC.AAG..AA...	GR,AR
B.D.EB...CAAFGCAA...	FU,AR
BDE.CB.G.C.F.AA...AA	FU,AL,AL
BDE.CB...C.GAA..FAA.	GU,FL,AL
BDEC.B.FC.AA.G.AA...	AR
.DEC.B.GC.BF.AA...AA	FU,AL,AL
BDE.CB.G.C.F.AA...AA	FU,AL,AL
BDE.CBF..CAA...AAG..	GR,AR
.DE.CBF.GCB.AA...AA.	AL
BE..CBD..CF.GAA...AA	GU,AL,AL
.DG.C...ECB..AABF.AA	BU,AL,FL,AL
BEG.CB...CFDAA...AA.	DU,AL
.DGC..EFC..BAA..BAA.	BL,AL
..D.EBFG..B.AAC..AAC	AL
BD...BFEC.AAGC.AA...	EU,GU,AR
BD..CB.EGC...AAF..AA	AL,AL
..DEC.F.GC.BAA..BAA.	BL,AL
D...CB.GECBF.AA...AA	FU,AL,AL
BDE.CB.FGCAA...AA...	AR
...ECBFD.CB.AA...AAG	AL
BDE..BF.GCAA..CAA...	AR
BFDC.B.GCEAA...AA...	AR
.DE...FG..B.AACB.AAC	AL
BD.E.B.F..AAGC.AA.C.	FU,GU,AR
B.EC.BD.C.AAF..AA..G	FU,AR
.F.D.EAAGCBAA.CB....	AD
BDE..BFG..AA..CAA..C	AR
BD.E.BFG.CAA..CAA...	AR
BD..CBFEGC..AA...AA.	AL
BDE.GB...CAAF.CAA...	FU,AR
BDEC.B..C..G.AA.F.AA	GU,AL,FL,AL
B.DECBFG.CAA...AA...	AR
B..ECBDGFC..AA...AA.	AL
.DEC.B.GC.B.AA..FAA.	FL,AL
.DE..B.FGCB.AAC..AA.	AL
BE..FBD.C.AA.C.AAG..	GR,AR
BD..EBF.C.AA.C.AAG..	GR,AR
..EC.B.DC.BG.AAF..AA	GU,AL,AL
.D.EC....CBG.AABF.AA	BU,GU,AL,FL,AL
..DE...G.CBFAACB.AA.	FU,AL
BDE.CB.F.CAAG..AA...	GR,AR
BDEC.B.GC...FAA...AA	GL,FU,AL,AL
BDE.CB.G.C..AA..FAA.	FL,AL
DE...G....B.AACBFAAC	FU,FU,AL
B.DECBG..C..FAA...AA	FU,AL,AL
D.EC.B.GC.BFAA...AA.	FU,AL
B.D.CBF.EC.G.AA...AA	GL,AL,AL
BF.C.B.DCEAAG..AA...	GR,AR
BFDC.B..C.AA...AAG.E	GR,AR
B.DGCBFE.CAA...AA...	AR
D.EC.BFGC.B..AA...AA	AL,AL
BD.C.BFEC...AA...AAG	AL
.B.G..B.E.AADC.AAFC.	DU,CR,FR,AR
BD.E.B..GC.FAAC..AA.	FU,AL
DFEC.B.GC.B.AA...AA.	AL
.DEC.B..C.B..AAF.GAA	GU,GU,AL,AL
.D.GEB.F..B.AAC..AAC	AL
.DE.CB.G.CB.FAA...AA	GL,FU,AL,AL
B..E.BFDG.AA..CAA..C	AR
BDE..BF..CAAG.CAA...	GU,AR
BDEFGB....AA..CAA..C	AR
BD.E.BF..CAA.GCAA...	AR
BD.CEB..C.AAF..AA.G.	FU,AR
...EC..DGCBF.AAB..AA	FU,AL,AL
B.E.CBD..CAA.F.AA..G	AR
BDG.CB..EC.FAA...AA.	FU,AL
BDE.CB.FGC..AA...AA.	AL
.D.ECBFG.CB.AA...AA.	AL
BD...B.F.CAAGECAA...	FU,GU,AR
BDE..BF.GCAA..CAA...	AR
.FE.CD..GCB.AA.B.AA.	AL
....D..FGEB.AACB.AAC	AL
BDEC.BG.C...AA..FAA.	FL,AL
BFD..B.EG.AA..CAA..C	AR
BDE..B.F.CAA..CAAG..	GR,AR
BD.ECBF.GCAA...AA...	AR
BDE..B..CGAAFC.AA...	FU,AR
.DG.EB.F.CB.AAC..AA.	AL
D.E..F.G.C.BAAC.BAA.	BL,AL
BD.E.BFG.CAA..CAA...	AR
BDE..B..C.AAFC.AAG..	FU,GR,AR
B.EC.BDFC.AAG..AA...	GR,AR
BFDECB..GC..AA...AA.	AL
DFE...G..CB.AACB.AA.	AL
B.EC.BDGC..F.AA...AA	FL,AL,AL
BDE..BF.GC..AAC..AA.	AL
BDE..B.FC.AA.C.AA.G.	AR
BD...B.EF.AA.C.AAGC.	CR,GR,AR
BFD.CB.E.C...AA..GAA	GL,AL,GL,AL
.DE..F.G...BAAC.BAAC	BL,AL
.DE.CB..GCBF.AA...AA	FU,AL,AL
BD.G.BF..CAA.ECAA...	AR
BF...B.D.CAAE.CAA..G	ER,AR
D.E..FAAGCBAA.CB....	AD
B..D.BFG.EAA.C.AA.C.	AR
.D.GC..FECB..AAB..AA	AL,AL
.DEC..BGC..BAA.F.AA.	BL,AL
BD..EBFG....AAC..AAC	AL
B.CE.BFCD.AA.G.AA...	AR
DE.C..BGC..B.AA.F.AA	BL,AL,FL,AL
D.E.C.F..CBG.AAB..AA	FU,GU,AL,AL
B.DE.B.FC.AAGC.AA...	FL,GU,AR
BDE..BF...AAGC.AA.C.	GU,AR
B.EC.BDGC...AA..FAA.	FL,AL
BD.E.B..F.AAC.GAAC..	CR,AR
....C.GDECBFAA.B.AA.	GU,FU,AL
BDE.CB...CAAFG.AA...	FU,AR
..FECDB.GC.BAA...AA.	BU,AL
BDE..BF..CAAG.CAA...	GU,AR
.DE.CB.G.CBFAA...AA.	FU,AL
.DE.CBFG.CB..AA...AA	AL,AL
..DECFAAGCBAA..B....	AD
BFD.EB..GCAA..CAA...	AR
BDE.CBF..C..GAA...AA	GU,AL,AL
BDG..BF.CEAA.C.AA...	AR
BD..CBFEGCAA...AA...	AR
D.E.CB.G.CBF.AA...AA	FU,AL,AL
BDGECB.F.C...AA...AA	AL,AL
BD.ECBFG.C...AA...AA	AL,AL
.D.C..FEC.BGAA.B.AA.	FL,GU,AL
D.EC.BFGC.B..AA...AA	AL,AL
B.DE.BF...AACG.AAC..	GU,CR,AR
BDE..B.FC.AA.C.AA.G.	AR
.DE.CF.G.CB..AAB..AA	AL,AL
DE..C.F..CB.GAAB..AA	GU,AL,AL
BDE.CBF..C..GAA...AA	GU,AL,AL
D..E...G.CBFAACB.AA.	FU,AL
.DEC.B.GC.BF.AA...AA	FU,AL,AL
..DE.BF.G.B.AAC..AAC	AL
BDEC.BFGC....AA...AA	AL,AL
DGE...AAC.BAAC.B.F..	FR,AD
BD.C.BFECGAA...AA...	AR
BE...BDCF.AAC..AA.G.	CU,AR
B...EBDG.C..AAC.FAA.	FL,AL
.D.ECBFG.CB.AA...AA.	AL
...D.BEGFCB.AAC..AA.	AL
BD.E.BF.C.AAGC.AA...	GU,AR
BD..CBF..CAAEG.AA...	EU,AR
BD..EB....AAFCGAA.C.	FU,AR
D.EC..FGC.B.AA.B.AA.	AL
.D.ECBG..CB..AA.F.AA	AL,FL,AL
BDE..BF.GCAA..CAA...	AR
..E.C.DG.CBFAA.B.AA.	DU,FU,AL
BDE.CBFG.CAA...AA...	AR
BD..CB..ECG.FAA...AA	FU,AL,AL
B.E..BDG.CAAF.CAA...	FR,AR
B.DE.BF.C.AA.C.AAG..	GR,AR
BD.ECBFG.C...AA...AA	AL,AL
BD.G.B.F.CAA..CAA.E.	AR
BD...BF..CAA.GCAAE..	ER,AR
BD.E.BF...AA..CAA.GC	AR
.BE...BFGC.DAAC..AA.	DL,AL
BDE..BF.GCAA..CAA...	AR
BDE..BFGC.AA.C.AA...	AR
D.EC..FGC.B.AA.B.AA.	AL
DE.C.BFGC.B.AA...AA.	AL
BF...B.DC.AA.C.AAG.E	GR,AR
B.D..BF...AAE.CAA.GC	EU,AR
BE...BDFC.AAGC.AA...	FU,GU,AR
B.D..BFE.GAA..CAA..C	AR
..D.CBF.ECB.GAA...AA	GU,AL,AL
BFD..B.E.CAA.GCAA...	AR
BDE.CBF..C..GAA...AA	GU,AL,AL
BDFECB..GC..AA...AA.	AL
..DE....G.BFAACB.AAC	FU,AL
DE...B..GCBFAAC..AA.	FU,AL
.DE.CB.G.CBFAA...AA.	FU,AL
BDEC.BF.C.AA...AA.G.	AR
BDFE.B....AAG.CAA..C	GU,AR
.B.E..B.F.AAD.CAA.GC	DU,AR
..DECF.G.C.BAA..BAA.	BL,AL
BDE..B.FG.AA..CAA..C	AR
BD.C.B.FCEAAG..AA...	GR,AR
D.F.C....CB.EAAB.GAA	BU,EU,GL,AL,GL,AL
BDE..B.G.C.FAAC..AA.	FU,AL
DE....FG..B.AACB.AAC	AL
BF...B.D.EAAGC.AA.C.	DU,GU,AR
D..GC...ECBFAA.B.AA.	FU,AL
E....BDG..B.AAC.FAAC	FL,AL
B...DBE...AA.FCAAG.C	GR,AR
BD.C.BGEC..FAA...AA.	FL,AL
BD.E.BFC..AAC..AA..G	CU,AR
BD...B.EGCAA.FCAA...	AR
BE.C.BD.C.AA.F.AAG..	GR,AR
BDEC.B.FC.AA...AAG..	GR,AR
.B.F..B.C.AAEC.AAG.D	EU,GR,AR
BDEC.B..C.FG.AA...AA	GU,AL,AL
.DEC..FGC.B..AAB..AA	AL,AL
....CDFEGCB.AA.B.AA.	AL
B.G.EBD..CAA..CAAF..	FR,AR
BDE..BF.C.AA.C.AAG..	GR,AR
BD...BFE.CAA..CAAG..	GR,AR
BDEC.BF.C.AAG..AA...	GU,AR
BDGECBF..CAA...AA...	AR
BDE.CBFG.CAA...AA...	AR
BDEC.B..C..FGAA...AA	FU,GU,AL,AL
F.DE.B.G.CB.AAC..AA.	AL
BDE.CBF.GC...AA...AA	AL,AL
BDF.EB..C.AA.C.AAG..	GR,AR
DE.F.B....BGAAC..AAC	GU,AL
BDE.CBFG.CAA...AA...	AR
D.E.C...GCB.AA.BFAA.	BU,FL,AL
D..EC.BG.C.B.AA..FAA	BU,FL,AL,FL,AL
BD.FCBAAGC.AA.E.....	AD
.FDE..B.G..BAAC..AAC	BL,AL
.DE.C.FG.C.B.AA.B.AA	BL,AL,AL
BD.ECB..GC...AA..FAA	FU,FU,AL,AL
DE.C.BFGC.B.AA...AA.	AL
BDE..BF.GCAA..CAA...	AR
..DC.BGEC.B.AA.F.AA.	AL
.DEC.F.GC.B.AA.B.AA.	AL
FDGEC....CB.AA.B.AA.	AL
BD.E.BF.C.AAGC.AA...	GU,AR
D..GE.F..CB.AACB.AA.	AL
.DEC.B.GC.B.AA..FAA.	FL,AL
BDE..B..FCAA..CAA.G.	AR
BDE.CBF..CAA.G.AA...	AR
D...CGAA.CBAAE.BF...	FR,FR,AD
BDE.CB.F.C...AAG..AA	AL,AL
BFDE.B....AA..CAA.GC	AR
DE...B..GCBFAAC..AA.	FU,AL
BD..CBFGECAA...AA...	AR
B.DE.BF.C.AA.C.AAG..	GR,AR
DE.C.B.GC.B.AA..FAA.	FL,AL
B.D..BFE..AA..CAAG.C	GR,AR
.G.DCF.E.CB.AA.B.AA.	AL
DFEGC.B..C.BAA...AA.	BL,AL
D..GC...ECB..AABF.AA	BU,AL,FL,AL
B.DG.B.AAE.FAAC....C	AD,FU,AL
BDEC.B.FC.AA.G.AA...	AR
.DE.C...GCFBAA..BAA.	FU,BL,AL
..EC.DBGC..BAA.F.AA.	BU,AL
.E.GCD...CBFAA.B.AA.	FU,AL
BD...BF...AAE.CAAG.C	EU,GR,AR
BD.E.BF.C.AA.C.AA.G.	AR
.DEC...GC.BFAA.B.AA.	FU,AL
.DE.CBG..CB.AA..FAA.	FL,AL
DG..EF.AACB.AACB....	AD,AL
BD.E.B.F.CAAG.CAA...	GR,AR
.DE.CB..GCBF.AA...AA	FU,AL,AL
BE..CBD.GCF..AA...AA	AL,AL
.E.C.FDGC..B.AA.B.AA	BL,AL,AL
D..GCB.F.CB..AA.E.AA	AL,EL,AL
D.EC.BFGC.B..AA...AA	AL,AL
BDEC.B.FC.AA...AAG..	GR,AR
BD..EBFGC.AA.C.AA...	AR
BD...BF.ECAA..CAA.G.	AR
.DEC.B.GC.B..AAF..AA	AL,AL
